presyn_cell,type_presyn,postsyn_cell,synapses,synapse_fraction
Ser-h1,motorneuron,INRGWa,1,0.003424657534246575
Ser-h1,motorneuron,cMNPDF-vcl1,5,0.21739130434782608
Ser-h1,motorneuron,cMNATO,13,0.23214285714285715
Ser-h1,motorneuron,cMNdc,2,0.043478260869565216
Ser-h1,motorneuron,INCrossbow,3,0.03614457831325301
Ser-h1,motorneuron,INarc1,1,0.006289308176100629
Ser-h1,motorneuron,INarc2,8,0.08602150537634409
Ser-h1,motorneuron,INbackcross3,1,0.047619047619047616
Ser-h1,motorneuron,INpro,1,0.00684931506849315
Ser-h1,motorneuron,INcomm-Upstairs,8,0.15384615384615385
Ser-h1,motorneuron,INdecusshook,5,0.07692307692307693
Ser-h1,motorneuron,INpreLadder,3,0.14285714285714285
Ser-h1,motorneuron,INsqNSasym,1,0.05
Ser-h1,motorneuron,INMBPDF,4,0.12903225806451613
Ser-h1,motorneuron,INUturnMB,1,0.023809523809523808
Ser-h1,motorneuron,INdecussM,1,0.041666666666666664
Ser-h1,motorneuron,Ser-h1,14,0.07368421052631578
Ser-h1,motorneuron,MC,42,0.4329896907216495
Ser-h1,motorneuron,MNant,1,0.005076142131979695
Ser-h1,motorneuron,MNhose,1,0.023255813953488372
Ser-h1,motorneuron,MNbow,2,0.08
Ser-h1,motorneuron,MNacicX,1,0.02702702702702703
Ser-h1,motorneuron,cioMNcover,1,0.058823529411764705
Ser-h1,motorneuron,Ser-tr1,10,0.1
Ser-h1,motorneuron,MNladder,1,0.006756756756756757
Ser-h1,motorneuron,MNgland-head,4,0.09302325581395349
Ser-h1,motorneuron,prototroch,24,0.029339853300733496
Ser-h1,motorneuron,ciliatedGland,1,0.02040816326530612
Ser-h1,motorneuron,covercell,3,0.0046439628482972135
MC,motorneuron,hCR2,2,0.020618556701030927
MC,motorneuron,INbigloop,1,0.05555555555555555
MC,motorneuron,Ser-h1,2,0.010526315789473684
MC,motorneuron,Ser-tr1,1,0.01
MC,motorneuron,prototroch,340,0.4156479217603912
MNant,motorneuron,SNantlerPDF,1,0.16666666666666666
MNant,motorneuron,SNstiff,3,0.2
MNant,motorneuron,cMNATO,1,0.017857142857142856
MNant,motorneuron,cMNdc,1,0.021739130434782608
MNant,motorneuron,INbackcross3,1,0.047619047619047616
MNant,motorneuron,INMBdesc2,1,0.0625
MNant,motorneuron,MNant,3,0.015228426395939087
MNant,motorneuron,Loop,7,0.04861111111111111
MNant,motorneuron,Ser-tr1,3,0.03
MNant,motorneuron,MNakro,2,0.18181818181818182
MNant,motorneuron,MNgland-head,1,0.023255813953488372
MNant,motorneuron,akrotroch,40,0.23952095808383234
MNant,motorneuron,prototroch,55,0.06723716381418093
MNant,motorneuron,metatroch,73,0.6347826086956522
MNant,motorneuron,paratroch,34,0.04014167650531287
MNant,motorneuron,ciliatedGland,2,0.04081632653061224
MNant,motorneuron,covercell,1,0.0015479876160990713
MNant,motorneuron,pigment-cell,1,1
MNspinning,motorneuron,chaeMech,8,0.04597701149425287
MNspinning,motorneuron,ventralParaPB2,5,0.046296296296296294
MNspinning,motorneuron,ventralParaPU1,3,0.06666666666666667
MNspinning,motorneuron,hCR2,1,0.010309278350515464
MNspinning,motorneuron,SNblunt,4,0.17391304347826086
MNspinning,motorneuron,INrope,2,0.024096385542168676
MNspinning,motorneuron,INCM,2,0.011235955056179775
MNspinning,motorneuron,INMC3,2,0.15384615384615385
MNspinning,motorneuron,INsplitPB,8,0.020671834625323
MNspinning,motorneuron,INsplitPUh,3,0.05172413793103448
MNspinning,motorneuron,INbiaxH,1,0.01282051282051282
MNspinning,motorneuron,INpro,1,0.00684931506849315
MNspinning,motorneuron,INsplitBronto,2,0.025
MNspinning,motorneuron,INcomm-Upcross,1,0.016666666666666666
MNspinning,motorneuron,INsplitVent,2,0.058823529411764705
MNspinning,motorneuron,INcommascFV,2,0.125
MNspinning,motorneuron,INhorn,2,0.03636363636363636
MNspinning,motorneuron,INtorii,1,0.030303030303030304
MNspinning,motorneuron,MNant,1,0.005076142131979695
MNspinning,motorneuron,Loop,7,0.04861111111111111
MNspinning,motorneuron,MNbow,1,0.04
MNspinning,motorneuron,MC3cover,6,0.0425531914893617
MNspinning,motorneuron,Ser-tr1,1,0.01
MNspinning,motorneuron,MNladder,1,0.006756756756756757
MNspinning,motorneuron,MNsmile,2,0.03508771929824561
MNspinning,motorneuron,spinGland,123,0.9761904761904762
Loop,motorneuron,SNhorn,2,0.25
Loop,motorneuron,MS3,1,0.16666666666666666
Loop,motorneuron,ventralParaPB2,1,0.009259259259259259
Loop,motorneuron,ventralParaPU1,1,0.022222222222222223
Loop,motorneuron,SNblunt,1,0.043478260869565216
Loop,motorneuron,cMNATO,1,0.017857142857142856
Loop,motorneuron,cMNdc,1,0.021739130434782608
Loop,motorneuron,INrope,7,0.08433734939759036
Loop,motorneuron,INMC3,1,0.07692307692307693
Loop,motorneuron,INbackcross3,11,0.5238095238095238
Loop,motorneuron,INpro,1,0.00684931506849315
Loop,motorneuron,INcomm-Upcross,1,0.016666666666666666
Loop,motorneuron,INhorn,1,0.01818181818181818
Loop,motorneuron,MC,2,0.020618556701030927
Loop,motorneuron,MNant,7,0.03553299492385787
Loop,motorneuron,MNspinning,1,0.005813953488372093
Loop,motorneuron,MNspider-post,2,0.03508771929824561
Loop,motorneuron,MNring,3,0.017964071856287425
Loop,motorneuron,MNcrab,1,0.008928571428571428
Loop,motorneuron,MNbow,1,0.04
Loop,motorneuron,MN1,1,0.0032258064516129032
Loop,motorneuron,MN2,2,0.009615384615384616
Loop,motorneuron,MC3cover,2,0.014184397163120567
Loop,motorneuron,Ser-tr1,9,0.09
Loop,motorneuron,akrotroch,59,0.3532934131736527
Loop,motorneuron,crescentcell,14,1
Loop,motorneuron,prototroch,90,0.1100244498777506
Loop,motorneuron,nuchal,11,1
Loop,motorneuron,paratroch,295,0.3482880755608028
Loop,motorneuron,InterparaGland,1,0.3333333333333333
Loop,motorneuron,covercell,2,0.0030959752321981426
Loop,motorneuron,CB-pigment,2,0.2
Loop,motorneuron,pygidial-pigment-cell,5,0.21739130434782608
Loop,motorneuron,MUSobP-neuV,2,0.017543859649122806
Loop,motorneuron,MUSlongD,1,0.0025252525252525255
MNspiderATO-ant,motorneuron,INrope,1,0.012048192771084338
MNspiderATO-ant,motorneuron,MNspider-post,2,0.03508771929824561
MNspiderATO-ant,motorneuron,MNbow,2,0.08
MNspiderATO-ant,motorneuron,MNwave,1,0.019230769230769232
MNspiderATO-ant,motorneuron,MNacicX,1,0.02702702702702703
MNspiderATO-ant,motorneuron,MNladder,1,0.006756756756756757
MNspiderATO-ant,motorneuron,MNantacic,1,0.08333333333333333
MNspiderATO-ant,motorneuron,MUSac-notP,38,0.24675324675324675
MNspiderATO-ant,motorneuron,MUSac-notM,3,0.058823529411764705
MNspiderATO-ant,motorneuron,MUSac-neuAV,1,0.02631578947368421
MNspiderATO-ant,motorneuron,MUSac-neuPV,12,0.11538461538461539
MNspiderATO-ant,motorneuron,MUSac-neuDx,1,0.09090909090909091
MNspiderATO-ant,motorneuron,MUSobA-re,28,0.3333333333333333
MNspiderATO-ant,motorneuron,MUSobA-arc,39,0.6842105263157895
MNspiderATO-ant,motorneuron,MUSobA-lpp,3,0.21428571428571427
MNspiderATO-ant,motorneuron,MUSobP-notD,9,0.36
MNspiderATO-ant,motorneuron,MUSchae-notDob,2,0.2857142857142857
MNspiderATO-ant,motorneuron,MUSchae-notA,9,0.47368421052631576
MNspiderATO-ant,motorneuron,MUSchae-notAac,10,0.052083333333333336
MNspiderATO-ant,motorneuron,MUSchae-neuDac,12,0.15789473684210525
MNspiderATO-ant,motorneuron,MUSchae-Are,4,0.26666666666666666
MNspiderATO-ant,motorneuron,MUStrans,1,0.008403361344537815
MNspiderATO-ant,motorneuron,MUSlongV,11,0.030726256983240222
MNspider-post,motorneuron,ventralParaPB2,1,0.009259259259259259
MNspider-post,motorneuron,MNspiderATO-ant,2,0.037037037037037035
MNspider-post,motorneuron,MNbiramous,1,0.010752688172043012
MNspider-post,motorneuron,MNbow,1,0.04
MNspider-post,motorneuron,MNwave,1,0.019230769230769232
MNspider-post,motorneuron,MNpostacic,1,0.08333333333333333
MNspider-post,motorneuron,MUSac-neuPV,11,0.10576923076923077
MNspider-post,motorneuron,MUSobP-neuDlong,11,0.5789473684210527
MNspider-post,motorneuron,MUSobP-neuDprox,5,0.7142857142857143
MNspider-post,motorneuron,MUSobP-neuV,23,0.20175438596491227
MNspider-post,motorneuron,MUSobP-notV,16,0.25
MNspider-post,motorneuron,MUSobP-noty,4,0.14814814814814814
MNspider-post,motorneuron,MUSchae-neuAVt,5,0.35714285714285715
MNspider-post,motorneuron,MUSlongV,3,0.008379888268156424
MNbiramous,motorneuron,chaeMech,2,0.011494252873563218
MNbiramous,motorneuron,ventralParaPB2,1,0.009259259259259259
MNbiramous,motorneuron,MNspiderATO-ant,1,0.018518518518518517
MNbiramous,motorneuron,MNbow,1,0.04
MNbiramous,motorneuron,MNladder,1,0.006756756756756757
MNbiramous,motorneuron,MNacic,1,0.07142857142857142
MNbiramous,motorneuron,MUSobA-re,3,0.03571428571428571
MNbiramous,motorneuron,MUSchae-notAac,51,0.265625
MNbiramous,motorneuron,MUSchae-notAre,3,0.42857142857142855
MNbiramous,motorneuron,MUSchae-neuDac,33,0.4342105263157895
MNbiramous,motorneuron,MUSchae-Are,11,0.7333333333333333
MNbiramous,motorneuron,MUSlongV,1,0.002793296089385475
MNring,motorneuron,INbackcross3,1,0.047619047619047616
MNring,motorneuron,MNring,16,0.09580838323353294
MNring,motorneuron,MNcrab,2,0.017857142857142856
MNring,motorneuron,MN2,5,0.02403846153846154
MNring,motorneuron,Ser-tr1,5,0.05
MNring,motorneuron,MNladder,1,0.006756756756756757
MNring,motorneuron,MUSac-notA,50,0.5434782608695652
MNring,motorneuron,MUSac-notP,1,0.006493506493506494
MNring,motorneuron,MUSac-neuAV,9,0.23684210526315788
MNring,motorneuron,MUSac-neuPV,3,0.028846153846153848
MNring,motorneuron,MUSac-neuDy,2,0.6666666666666666
MNring,motorneuron,MUSobA-arc,1,0.017543859649122806
MNring,motorneuron,MUSobA-mpp,1,0.07692307692307693
MNring,motorneuron,MUSobA-lpp,6,0.42857142857142855
MNring,motorneuron,MUSobP-neuDlong,2,0.10526315789473684
MNring,motorneuron,MUSobP-neuDprox,1,0.14285714285714285
MNring,motorneuron,MUSobP-neuV,33,0.2894736842105263
MNring,motorneuron,MUSobP-notV,2,0.03125
MNring,motorneuron,MUStrans,61,0.5126050420168067
MNring,motorneuron,MUSlongD,185,0.4671717171717172
MNring,motorneuron,MUSlongV,96,0.2681564245810056
MNcrab,motorneuron,INrope,1,0.012048192771084338
MNcrab,motorneuron,Loop,1,0.006944444444444444
MNcrab,motorneuron,MNring,5,0.029940119760479042
MNcrab,motorneuron,MNhose,1,0.023255813953488372
MNcrab,motorneuron,MNwave,1,0.019230769230769232
MNcrab,motorneuron,MN2,1,0.004807692307692308
MNcrab,motorneuron,MNmouth,1,0.03125
MNcrab,motorneuron,MNsmile,1,0.017543859649122806
MNcrab,motorneuron,MUSac-notA,29,0.31521739130434784
MNcrab,motorneuron,MUSac-notP,18,0.11688311688311688
MNcrab,motorneuron,MUSac-notM,1,0.0196078431372549
MNcrab,motorneuron,MUSac-neuAV,19,0.5
MNcrab,motorneuron,MUSac-neuPV,32,0.3076923076923077
MNcrab,motorneuron,MUSac-neuDx,4,0.36363636363636365
MNcrab,motorneuron,MUSobA-re,3,0.03571428571428571
MNcrab,motorneuron,MUSobA-arc,1,0.017543859649122806
MNcrab,motorneuron,MUSobA-mpp,3,0.23076923076923078
MNcrab,motorneuron,MUSobA-lpp,1,0.07142857142857142
MNcrab,motorneuron,MUSobP-neuV,1,0.008771929824561403
MNcrab,motorneuron,MUSchae-notD,2,1
MNcrab,motorneuron,MUSchae-notAac,64,0.3333333333333333
MNcrab,motorneuron,MUSchae-notAre,1,0.14285714285714285
MNcrab,motorneuron,MUStrans,2,0.01680672268907563
MNcrab,motorneuron,MUSlongD,65,0.16414141414141414
MNcrab,motorneuron,MUSlongV,55,0.15363128491620112
MNhose,motorneuron,INsplitCRATO,1,0.01694915254237288
MNhose,motorneuron,MNspider-post,2,0.03508771929824561
MNhose,motorneuron,MNwave,1,0.019230769230769232
MNhose,motorneuron,MNacicX,5,0.13513513513513514
MNhose,motorneuron,MN3,1,0.005681818181818182
MNhose,motorneuron,MNob-ipsi,1,0.08333333333333333
MNhose,motorneuron,MNladder,1,0.006756756756756757
MNhose,motorneuron,MNantacic,1,0.08333333333333333
MNhose,motorneuron,pygidial-pigment-cell,1,0.043478260869565216
MNhose,motorneuron,MUSobA-re,12,0.14285714285714285
MNhose,motorneuron,MUSobA-arc,2,0.03508771929824561
MNhose,motorneuron,MUSobA-mpp,4,0.3076923076923077
MNhose,motorneuron,MUSobA-mlpp,5,1
MNhose,motorneuron,MUSobA-lpp,3,0.21428571428571427
MNhose,motorneuron,MUSobA-trans,11,0.8461538461538461
MNhose,motorneuron,MUSobP-neuV,20,0.17543859649122806
MNhose,motorneuron,MUSobP-notV,27,0.421875
MNhose,motorneuron,MUSobP-noty,13,0.48148148148148145
MNhose,motorneuron,MUStrans,29,0.24369747899159663
MNbow,motorneuron,chaeMech,2,0.011494252873563218
MNbow,motorneuron,ventralParaPB2,1,0.009259259259259259
MNbow,motorneuron,ventralParaPU1,1,0.022222222222222223
MNbow,motorneuron,ventralpostParaPUc2,1,0.07692307692307693
MNbow,motorneuron,INsplitPB,1,0.002583979328165375
MNbow,motorneuron,MNant,1,0.005076142131979695
MNbow,motorneuron,MNbiramous,12,0.12903225806451613
MNbow,motorneuron,MNcrab,1,0.008928571428571428
MNbow,motorneuron,MNpostv,1,0.125
MNbow,motorneuron,MNacic,1,0.07142857142857142
MNbow,motorneuron,MNpostacic,1,0.08333333333333333
MNbow,motorneuron,MUSac-notA,1,0.010869565217391304
MNbow,motorneuron,MUSac-notP,20,0.12987012987012986
MNbow,motorneuron,MUSac-notM,3,0.058823529411764705
MNbow,motorneuron,MUSobP-neuDdist,3,1
MNbow,motorneuron,MUSobP-neuV,1,0.008771929824561403
MNbow,motorneuron,MUSchae-notAac,8,0.041666666666666664
MNbow,motorneuron,MUSchae-neuVob,1,0.07692307692307693
MNbow,motorneuron,MUSchae-neuDac,7,0.09210526315789473
MNwave,motorneuron,MNcrab,2,0.017857142857142856
MNwave,motorneuron,MNwave,2,0.038461538461538464
MNwave,motorneuron,MNacicX,1,0.02702702702702703
MNwave,motorneuron,MNacic,2,0.14285714285714285
MNwave,motorneuron,MNchae,1,0.08333333333333333
MNwave,motorneuron,MUSac-notA,8,0.08695652173913043
MNwave,motorneuron,MUSac-notP,23,0.14935064935064934
MNwave,motorneuron,MUSac-notM,29,0.5686274509803921
MNwave,motorneuron,MUSobA-re,2,0.023809523809523808
MNwave,motorneuron,MUSchae-notAac,28,0.14583333333333334
MNwave,motorneuron,MUSchae-notAre,1,0.14285714285714285
MNacicX,motorneuron,MNspiderATO-ant,2,0.037037037037037035
MNacicX,motorneuron,MNspider-post,2,0.03508771929824561
MNacicX,motorneuron,MNwave,1,0.019230769230769232
MNacicX,motorneuron,MNpostv,5,0.625
MNacicX,motorneuron,MNacic,5,0.35714285714285715
MNacicX,motorneuron,paratroch,3,0.0035419126328217238
MNacicX,motorneuron,CB-pigment,2,0.2
MNacicX,motorneuron,MUSac-neuPV,26,0.25
MNacicX,motorneuron,MUSchae-neuAVt,5,0.35714285714285715
MNacicX,motorneuron,MUSlongV,4,0.0111731843575419
cioMNcover,motorneuron,MS5,1,0.07142857142857142
cioMNcover,motorneuron,SNbicil,1,0.0625
cioMNcover,motorneuron,VentralpygCR2,2,0.020833333333333332
cioMNcover,motorneuron,INsplitCR,1,0.002277904328018223
cioMNcover,motorneuron,INbiaxLeg,1,0.029411764705882353
cioMNcover,motorneuron,MNcrab,1,0.008928571428571428
cioMNcover,motorneuron,cioMNcover,4,0.23529411764705882
cioMNcover,motorneuron,MC3cover,2,0.014184397163120567
cioMNcover,motorneuron,prototroch,10,0.012224938875305624
cioMNcover,motorneuron,covercell,517,0.8003095975232198
cioMNcover,motorneuron,vacuolar-cell-head,1,0.1
MN3,motorneuron,pygPBunp,1,0.014285714285714285
MN3,motorneuron,pygCirrusPU,2,0.11764705882352941
MN3,motorneuron,INRGWa,1,0.003424657534246575
MN3,motorneuron,cMNdc,1,0.021739130434782608
MN3,motorneuron,INpreMN,1,0.025
MN3,motorneuron,INsn,2,0.018867924528301886
MN3,motorneuron,INrope,1,0.012048192771084338
MN3,motorneuron,INFVa-pyg,2,0.05263157894736842
MN3,motorneuron,INsplitCR,1,0.002277904328018223
MN3,motorneuron,INsplitCRATO,1,0.01694915254237288
MN3,motorneuron,INbiax,2,0.058823529411764705
MN3,motorneuron,INsplitPB,1,0.002583979328165375
MN3,motorneuron,INW,1,0.010752688172043012
MN3,motorneuron,INpro,3,0.02054794520547945
MN3,motorneuron,INUturn,1,0.023809523809523808
MN3,motorneuron,INcomm-Upstairs,1,0.019230769230769232
MN3,motorneuron,INsplitBronto,1,0.0125
MN3,motorneuron,INdecusshook,2,0.03076923076923077
MN3,motorneuron,INsplitVent,1,0.029411764705882353
MN3,motorneuron,INcomm-DownL,2,0.058823529411764705
MN3,motorneuron,INUturnMB,3,0.07142857142857142
MN3,motorneuron,Ser-h1,1,0.005263157894736842
MN3,motorneuron,cioMNcover,1,0.058823529411764705
MN3,motorneuron,MN3,19,0.10795454545454546
MN3,motorneuron,MN1,32,0.1032258064516129
MN3,motorneuron,MN2,15,0.07211538461538461
MN3,motorneuron,MNob-ipsi,2,0.16666666666666666
MN3,motorneuron,Ser-tr1,2,0.02
MN3,motorneuron,prototroch,88,0.10757946210268948
MN3,motorneuron,pygidial-pigment-cell,1,0.043478260869565216
MN1,motorneuron,INsn,2,0.018867924528301886
MN1,motorneuron,INsplitPB,2,0.00516795865633075
MN1,motorneuron,INpro,1,0.00684931506849315
MN1,motorneuron,INproT2,1,0.017241379310344827
MN1,motorneuron,MNspider-post,1,0.017543859649122806
MN1,motorneuron,Ser-tr1,1,0.01
MN1,motorneuron,MNpostacic,1,0.08333333333333333
MN1,motorneuron,paratroch,66,0.07792207792207792
MN1,motorneuron,MUSlongV,154,0.4301675977653631
MN2,motorneuron,MNring,2,0.011976047904191617
MN2,motorneuron,MNcrab,1,0.008928571428571428
MN2,motorneuron,Ser-tr1,1,0.01
MN2,motorneuron,MNsmile,1,0.017543859649122806
MN2,motorneuron,prototroch,35,0.042787286063569685
MN2,motorneuron,paratroch,76,0.089728453364817
MN2,motorneuron,MUSlongD,136,0.3434343434343434
MC3cover,motorneuron,ventralpostParaPUc2,1,0.07692307692307693
MC3cover,motorneuron,hPUc,2,0.10526315789473684
MC3cover,motorneuron,SNFVa,2,0.05128205128205128
MC3cover,motorneuron,INCM,1,0.0056179775280898875
MC3cover,motorneuron,INsplitPB,1,0.002583979328165375
MC3cover,motorneuron,INasc-pyg,1,0.006024096385542169
MC3cover,motorneuron,paratroch,6,0.0070838252656434475
MC3cover,motorneuron,covercell,59,0.0913312693498452
MC3cover,motorneuron,CB-pigment,5,0.5
MC3cover,motorneuron,pygidial-pigment-cell,1,0.043478260869565216
MC3cover,motorneuron,EC pigment 1342499,1,1
MNmouth,motorneuron,MNcrab,2,0.017857142857142856
MNmouth,motorneuron,MNsmile,1,0.017543859649122806
MNmouth,motorneuron,MUStrans,1,0.008403361344537815
MNmouth,motorneuron,MUSlongV,2,0.00558659217877095
MNob-ipsi,motorneuron,MNladder,1,0.006756756756756757
MNob-ipsi,motorneuron,MNantelope,1,1
MNob-ipsi,motorneuron,MUSobP-neuV,19,0.16666666666666666
MNob-ipsi,motorneuron,MUSobP-notV,13,0.203125
MNob-ipsi,motorneuron,MUSobP-noty,5,0.18518518518518517
MNpostv,motorneuron,MNbiramous,1,0.010752688172043012
MNpostv,motorneuron,MNring,1,0.005988023952095809
MNpostv,motorneuron,MNacicX,10,0.2702702702702703
MNpostv,motorneuron,MNarm,1,0.125
MNpostv,motorneuron,MUSac-neuPV,9,0.08653846153846154
MNpostv,motorneuron,MUSchae-neuAVt,1,0.07142857142857142
Ser-tr1,motorneuron,SNhorn,2,0.25
Ser-tr1,motorneuron,SNantlerPDF,1,0.16666666666666666
Ser-tr1,motorneuron,pygPBunp,1,0.014285714285714285
Ser-tr1,motorneuron,ventralParaPB2,1,0.009259259259259259
Ser-tr1,motorneuron,cMNPDF-vcl1,1,0.043478260869565216
Ser-tr1,motorneuron,cMNdc,3,0.06521739130434782
Ser-tr1,motorneuron,INCrossbow,1,0.012048192771084338
Ser-tr1,motorneuron,INsplitPB-RF/Ya,1,0.05
Ser-tr1,motorneuron,INsplitPB,1,0.002583979328165375
Ser-tr1,motorneuron,INbiaxH,1,0.01282051282051282
Ser-tr1,motorneuron,INdecusshook,2,0.03076923076923077
Ser-tr1,motorneuron,INcomm-Upcross,1,0.016666666666666666
Ser-tr1,motorneuron,INsplitVent,2,0.058823529411764705
Ser-tr1,motorneuron,INdescLuqinPDF,1,0.02127659574468085
Ser-tr1,motorneuron,INhorn,1,0.01818181818181818
Ser-tr1,motorneuron,INtorii,1,0.030303030303030304
Ser-tr1,motorneuron,INdecussM,1,0.041666666666666664
Ser-tr1,motorneuron,INiaStiff,1,0.05263157894736842
Ser-tr1,motorneuron,MNant,16,0.08121827411167512
Ser-tr1,motorneuron,MNspinning,1,0.005813953488372093
Ser-tr1,motorneuron,Loop,20,0.1388888888888889
Ser-tr1,motorneuron,MNring,6,0.03592814371257485
Ser-tr1,motorneuron,MNcrab,1,0.008928571428571428
Ser-tr1,motorneuron,MNbow,1,0.04
Ser-tr1,motorneuron,MN1,1,0.0032258064516129032
Ser-tr1,motorneuron,MN2,2,0.009615384615384616
Ser-tr1,motorneuron,MNakro,2,0.18181818181818182
Ser-tr1,motorneuron,MNgland-head,2,0.046511627906976744
Ser-tr1,motorneuron,akrotroch,33,0.19760479041916168
Ser-tr1,motorneuron,prototroch,9,0.011002444987775062
Ser-tr1,motorneuron,metatroch,31,0.26956521739130435
Ser-tr1,motorneuron,paratroch,365,0.4309327036599764
Ser-tr1,motorneuron,ciliatedGland,2,0.04081632653061224
Ser-tr1,motorneuron,covercell,2,0.0030959752321981426
Ser-tr1,motorneuron,MUSac-neuPD,1,0.14285714285714285
Ser-tr1,motorneuron,MUSlongD,4,0.010101010101010102
Ser-tr1,motorneuron,MUSlongV,1,0.002793296089385475
MNladder,motorneuron,INcomm-Upstairs,2,0.038461538461538464
MNladder,motorneuron,INleucoPU,1,0.017241379310344827
MNladder,motorneuron,INdecusshook,1,0.015384615384615385
MNladder,motorneuron,INpreLadder,3,0.14285714285714285
MNladder,motorneuron,MNcrab,1,0.008928571428571428
MNladder,motorneuron,MNsmile,1,0.017543859649122806
MNladder,motorneuron,MUSobA-re,1,0.011904761904761904
MNladder,motorneuron,MUSobA-arc,1,0.017543859649122806
MNladder,motorneuron,MUSobP-neuV,1,0.008771929824561403
MNladder,motorneuron,MUSobP-notV,4,0.0625
MNladder,motorneuron,MUStrans,4,0.03361344537815126
MNacic,motorneuron,chaeMech,1,0.005747126436781609
MNacic,motorneuron,INsplitPBant,1,0.012987012987012988
MNacic,motorneuron,MNbiramous,1,0.010752688172043012
MNacic,motorneuron,MNwave,3,0.057692307692307696
MNacic,motorneuron,MUSac-notP,47,0.3051948051948052
MNacic,motorneuron,MUSac-notM,7,0.13725490196078433
MNacic,motorneuron,MUSac-neuAV,1,0.02631578947368421
MNacic,motorneuron,MUSac-neuDach,3,0.07317073170731707
MNacic,motorneuron,MUSobA-re,7,0.08333333333333333
MNacic,motorneuron,MUSobA-mpp,1,0.07692307692307693
MNacic,motorneuron,MUSchae-notA,2,0.10526315789473684
MNacic,motorneuron,MUSchae-notAac,9,0.046875
MNarm,motorneuron,ventralParaPU1,1,0.022222222222222223
MNarm,motorneuron,ventralpostParaPUc2,1,0.07692307692307693
MNarm,motorneuron,MNchae,1,0.08333333333333333
MNarm,motorneuron,MUSac-neuAV,2,0.05263157894736842
MNarm,motorneuron,MUSac-neuPD,5,0.7142857142857143
MNarm,motorneuron,MUSac-neuDx,3,0.2727272727272727
MNarm,motorneuron,MUSac-neuDach,24,0.5853658536585366
MNarm,motorneuron,MUSobP-neuV,4,0.03508771929824561
MNarm,motorneuron,MUSchae-neuVob,1,0.07692307692307693
MNarm,motorneuron,MUSchae-neuDac,8,0.10526315789473684
MNarm,motorneuron,MUSchae-neuAVo,9,0.6923076923076923
MNantacic,motorneuron,ventralpostParaPUc2,1,0.07692307692307693
MNantacic,motorneuron,MNbow,1,0.04
MNantacic,motorneuron,MNwave,2,0.038461538461538464
MNantacic,motorneuron,MNantacic,3,0.25
MNantacic,motorneuron,MUSac-notA,3,0.03260869565217391
MNantacic,motorneuron,MUSac-notP,6,0.03896103896103896
MNantacic,motorneuron,MUSac-notM,7,0.13725490196078433
MNantacic,motorneuron,MUSac-neuPV,9,0.08653846153846154
MNantacic,motorneuron,MUSac-neuDach,9,0.21951219512195122
MNantacic,motorneuron,MUSobA-re,15,0.17857142857142858
MNantacic,motorneuron,MUSobA-arc,9,0.15789473684210525
MNantacic,motorneuron,MUSobA-mpp,1,0.07692307692307693
MNantacic,motorneuron,MUSobA-lpp,1,0.07142857142857142
MNantacic,motorneuron,MUSobP-noty,1,0.037037037037037035
MNantacic,motorneuron,MUSchae-notDob,2,0.2857142857142857
MNantacic,motorneuron,MUSchae-notA,8,0.42105263157894735
MNantacic,motorneuron,MUSchae-notAac,21,0.109375
MNantacic,motorneuron,MUSchae-notAre,1,0.14285714285714285
MNantacic,motorneuron,MUSlongV,2,0.00558659217877095
MNpostacic,motorneuron,chaeMech,1,0.005747126436781609
MNpostacic,motorneuron,ventralParaPB2,1,0.009259259259259259
MNpostacic,motorneuron,MNspinning,2,0.011627906976744186
MNpostacic,motorneuron,MNspiderATO-ant,1,0.018518518518518517
MNpostacic,motorneuron,MNspider-post,1,0.017543859649122806
MNpostacic,motorneuron,MNbiramous,2,0.021505376344086023
MNpostacic,motorneuron,MNbow,1,0.04
MNpostacic,motorneuron,MNwave,1,0.019230769230769232
MNpostacic,motorneuron,MNacicX,1,0.02702702702702703
MNpostacic,motorneuron,MNantacic,1,0.08333333333333333
MNpostacic,motorneuron,MNpostacic,2,0.16666666666666666
MNpostacic,motorneuron,MUSac-notA,1,0.010869565217391304
MNpostacic,motorneuron,MUSac-notP,1,0.006493506493506494
MNpostacic,motorneuron,MUSac-neuPD,1,0.14285714285714285
MNpostacic,motorneuron,MUSac-neuPV,1,0.009615384615384616
MNpostacic,motorneuron,MUSac-neure,1,1
MNpostacic,motorneuron,MUSobP-notD,16,0.64
MNpostacic,motorneuron,MUSobP-neuDlong,6,0.3157894736842105
MNpostacic,motorneuron,MUSobP-neuDprox,1,0.14285714285714285
MNpostacic,motorneuron,MUSobP-neuV,2,0.017543859649122806
MNpostacic,motorneuron,MUSobP-notV,1,0.015625
MNpostacic,motorneuron,MUSobP-noty,2,0.07407407407407407
MNpostacic,motorneuron,MUSchae-notDob,3,0.42857142857142855
MNpostacic,motorneuron,MUSchae-notDn,8,1
MNpostacic,motorneuron,MUSchae-notAre,1,0.14285714285714285
MNpostacic,motorneuron,MUSchae-neuAVt,2,0.14285714285714285
MNpostacic,motorneuron,MUSlongV,3,0.008379888268156424
MNakro,motorneuron,hPU2l-asymPDF,1,0.3333333333333333
MNakro,motorneuron,SNstiff,1,0.06666666666666667
MNakro,motorneuron,IN1,1,0.0024154589371980675
MNakro,motorneuron,INrope,1,0.012048192771084338
MNakro,motorneuron,INpro,1,0.00684931506849315
