presyn_cell,type_presyn,postsyn_cell,synapses,synapse_fraction
Ser-h1,motorneuron,INCrossbow,3,0.03614457831325301
Ser-h1,motorneuron,INarc1,1,0.00628930817610062
Ser-h1,motorneuron,INarc2,8,0.08602150537634409
Ser-h1,motorneuron,INbackcross3,1,0.04761904761904761
Ser-h1,motorneuron,INpro,1,0.00684931506849315
Ser-h1,motorneuron,INcomm-Upstairs,8,0.15384615384615383
Ser-h1,motorneuron,INdecusshook,5,0.07692307692307693
Ser-h1,motorneuron,INpreLadder,3,0.14285714285714285
Ser-h1,motorneuron,INsqNSasym,1,0.05
Ser-h1,motorneuron,INMBPDF,4,0.12903225806451613
Ser-h1,motorneuron,INUturnMB,1,0.0238095238095238
Ser-h1,motorneuron,INdecussM,1,0.04166666666666666
Ser-h1,motorneuron,Ser-h1,14,0.07368421052631578
Ser-h1,motorneuron,MC,42,0.4329896907216495
Ser-h1,motorneuron,MNant,1,0.00507614213197969
Ser-h1,motorneuron,MNhose,1,0.02325581395348837
Ser-h1,motorneuron,MNbow,2,0.08
Ser-h1,motorneuron,MNacicX,1,0.02702702702702703
Ser-h1,motorneuron,cioMNcover,1,0.0625
Ser-h1,motorneuron,Ser-tr1,10,0.1
Ser-h1,motorneuron,MNladder,1,0.00675675675675675
Ser-h1,motorneuron,MNgland-head,4,0.09302325581395347
Ser-h1,motorneuron,prototroch,24,0.02933985330073349
Ser-h1,motorneuron,ciliatedGland,1,0.02040816326530612
Ser-h1,motorneuron,covercell,3,0.00464396284829721
MC,motorneuron,hCR2,2,0.02061855670103092
MC,motorneuron,INbigloop,1,0.05555555555555555
MC,motorneuron,Ser-h1,2,0.01052631578947368
MC,motorneuron,Ser-tr1,1,0.01
MC,motorneuron,prototroch,340,0.4156479217603912
MNant,motorneuron,SNantlerPDF,1,0.16666666666666666
MNant,motorneuron,SNstiff,3,0.2
MNant,motorneuron,cMNATO,1,0.01785714285714285
MNant,motorneuron,cMNdc,1,0.0217391304347826
MNant,motorneuron,INbackcross3,1,0.04761904761904761
MNant,motorneuron,INMBdesc2,1,0.0625
MNant,motorneuron,MNant,3,0.01522842639593908
MNant,motorneuron,Loop,7,0.04861111111111111
MNant,motorneuron,Ser-tr1,3,0.03
MNant,motorneuron,MNakro,2,0.18181818181818185
MNant,motorneuron,MNgland-head,1,0.02325581395348837
MNant,motorneuron,akrotroch,40,0.2395209580838323
MNant,motorneuron,prototroch,55,0.06723716381418093
MNant,motorneuron,metatroch,73,0.6347826086956522
MNant,motorneuron,paratroch,34,0.04014167650531287
MNant,motorneuron,ciliatedGland,2,0.04081632653061224
MNant,motorneuron,covercell,1,0.00154798761609907
MNant,motorneuron,pigment-cell,1,1
MNspinning,motorneuron,chaeMech,8,0.04597701149425287
MNspinning,motorneuron,ventralParaPB2,5,0.04629629629629629
MNspinning,motorneuron,ventralParaPU1,3,0.06666666666666667
MNspinning,motorneuron,hCR2,1,0.01030927835051546
MNspinning,motorneuron,SNblunt,4,0.17391304347826086
MNspinning,motorneuron,INrope,2,0.02409638554216867
MNspinning,motorneuron,INCM,2,0.01123595505617977
MNspinning,motorneuron,INMC3,2,0.15384615384615383
MNspinning,motorneuron,INsplitPB,8,0.020671834625323
MNspinning,motorneuron,INsplitPUh,3,0.05172413793103448
MNspinning,motorneuron,INbiaxH,1,0.01282051282051282
MNspinning,motorneuron,INpro,1,0.00684931506849315
MNspinning,motorneuron,INsplitBronto,2,0.025
MNspinning,motorneuron,INcomm-Upcross,1,0.01666666666666666
MNspinning,motorneuron,INsplitVent,2,0.0588235294117647
MNspinning,motorneuron,INcommascFV,2,0.125
MNspinning,motorneuron,INhorn,2,0.03636363636363636
MNspinning,motorneuron,INtorii,1,0.0303030303030303
MNspinning,motorneuron,MNant,1,0.00507614213197969
MNspinning,motorneuron,Loop,7,0.04861111111111111
MNspinning,motorneuron,MNbow,1,0.04
MNspinning,motorneuron,MC3cover,6,0.0425531914893617
MNspinning,motorneuron,Ser-tr1,1,0.01
MNspinning,motorneuron,MNladder,1,0.00675675675675675
MNspinning,motorneuron,MNsmile,2,0.03508771929824561
MNspinning,motorneuron,spinGland,123,0.9761904761904762
Loop,motorneuron,SNhorn,2,0.25
Loop,motorneuron,MS3,1,0.16666666666666666
Loop,motorneuron,ventralParaPB2,1,0.00925925925925925
Loop,motorneuron,ventralParaPU1,1,0.02222222222222222
Loop,motorneuron,SNblunt,1,0.04347826086956521
Loop,motorneuron,cMNATO,1,0.01785714285714285
Loop,motorneuron,cMNdc,1,0.0217391304347826
Loop,motorneuron,INrope,7,0.08433734939759036
Loop,motorneuron,INMC3,1,0.07692307692307693
Loop,motorneuron,INbackcross3,11,0.5238095238095238
Loop,motorneuron,INpro,1,0.00684931506849315
Loop,motorneuron,INcomm-Upcross,1,0.01666666666666666
Loop,motorneuron,INhorn,1,0.01818181818181818
Loop,motorneuron,MC,2,0.02061855670103092
Loop,motorneuron,MNant,7,0.03553299492385787
Loop,motorneuron,MNspinning,1,0.00581395348837209
Loop,motorneuron,MNspider-post,2,0.03508771929824561
Loop,motorneuron,MNring,3,0.01796407185628742
Loop,motorneuron,MNcrab,1,0.00892857142857142
Loop,motorneuron,MNbow,1,0.04
Loop,motorneuron,MN1,1,0.0032258064516129
Loop,motorneuron,MN2,2,0.00961538461538461
Loop,motorneuron,MC3cover,2,0.01418439716312056
Loop,motorneuron,Ser-tr1,9,0.09
Loop,motorneuron,akrotroch,59,0.3532934131736527
Loop,motorneuron,crescentcell,14,1
Loop,motorneuron,prototroch,90,0.1100244498777506
Loop,motorneuron,nuchalCiliaCilia,11,1
Loop,motorneuron,paratroch,295,0.3482880755608028
Loop,motorneuron,InterparaGland,1,0.3333333333333333
Loop,motorneuron,covercell,2,0.00309597523219814
Loop,motorneuron,CB-pigment,2,0.2
Loop,motorneuron,pygidial-pigment-cell,5,0.21739130434782608
Loop,motorneuron,MUSobP-neuV,2,0.0175438596491228
Loop,motorneuron,MUSlongD,1,0.00252525252525252
MNspiderATO-ant,motorneuron,INrope,1,0.01204819277108433
MNspiderATO-ant,motorneuron,MNspider-post,2,0.03508771929824561
MNspiderATO-ant,motorneuron,MNbow,2,0.08
MNspiderATO-ant,motorneuron,MNwave,1,0.01923076923076923
MNspiderATO-ant,motorneuron,MNacicX,1,0.02702702702702703
MNspiderATO-ant,motorneuron,MNladder,1,0.00675675675675675
MNspiderATO-ant,motorneuron,MNantacic,1,0.08333333333333333
MNspiderATO-ant,motorneuron,MUSac-notP,38,0.24675324675324675
MNspiderATO-ant,motorneuron,MUSac-notM,3,0.0588235294117647
MNspiderATO-ant,motorneuron,MUSac-neuAV,1,0.02631578947368421
MNspiderATO-ant,motorneuron,MUSac-neuPV,12,0.1153846153846154
MNspiderATO-ant,motorneuron,MUSac-neuDx,1,0.09090909090909093
MNspiderATO-ant,motorneuron,MUSobA-re,28,0.3333333333333333
MNspiderATO-ant,motorneuron,MUSobA-arc,39,0.6842105263157895
MNspiderATO-ant,motorneuron,MUSobA-lpp,3,0.21428571428571427
MNspiderATO-ant,motorneuron,MUSobP-notD,9,0.36
MNspiderATO-ant,motorneuron,MUSchae-notDob,2,0.2857142857142857
MNspiderATO-ant,motorneuron,MUSchae-notA,9,0.47368421052631576
MNspiderATO-ant,motorneuron,MUSchae-notAac,10,0.05208333333333333
MNspiderATO-ant,motorneuron,MUSchae-neuDac,12,0.15789473684210523
MNspiderATO-ant,motorneuron,MUSchae-Are,4,0.26666666666666666
MNspiderATO-ant,motorneuron,MUStrans,1,0.00840336134453781
MNspiderATO-ant,motorneuron,MUSlongV,11,0.03072625698324022
MNspider-post,motorneuron,ventralParaPB2,1,0.00925925925925925
MNspider-post,motorneuron,MNspiderATO-ant,2,0.03703703703703703
MNspider-post,motorneuron,MNbiramous,1,0.01075268817204301
MNspider-post,motorneuron,MNbow,1,0.04
MNspider-post,motorneuron,MNwave,1,0.01923076923076923
MNspider-post,motorneuron,MNpostacic,1,0.08333333333333333
MNspider-post,motorneuron,MUSac-neuPV,11,0.10576923076923075
MNspider-post,motorneuron,MUSobP-neuDlong,11,0.5789473684210527
MNspider-post,motorneuron,MUSobP-neuDprox,5,0.7142857142857143
MNspider-post,motorneuron,MUSobP-neuV,23,0.20175438596491227
MNspider-post,motorneuron,MUSobP-notV,16,0.25
MNspider-post,motorneuron,MUSobP-noty,4,0.14814814814814814
MNspider-post,motorneuron,MUSchae-neuAVt,5,0.35714285714285715
MNspider-post,motorneuron,MUSlongV,3,0.00837988826815642
MNbiramous,motorneuron,chaeMech,2,0.01149425287356321
MNbiramous,motorneuron,ventralParaPB2,1,0.00925925925925925
MNbiramous,motorneuron,MNspiderATO-ant,1,0.01851851851851851
MNbiramous,motorneuron,MNbow,1,0.04
MNbiramous,motorneuron,MNladder,1,0.00675675675675675
MNbiramous,motorneuron,MNacic,1,0.07142857142857142
MNbiramous,motorneuron,MUSobA-re,3,0.03571428571428571
MNbiramous,motorneuron,MUSchae-notAac,51,0.265625
MNbiramous,motorneuron,MUSchae-notAre,3,0.42857142857142855
MNbiramous,motorneuron,MUSchae-neuDac,33,0.4342105263157895
MNbiramous,motorneuron,MUSchae-Are,11,0.7333333333333333
MNbiramous,motorneuron,MUSlongV,1,0.00279329608938547
MNring,motorneuron,INbackcross3,1,0.04761904761904761
MNring,motorneuron,MNring,16,0.09580838323353294
MNring,motorneuron,MNcrab,2,0.01785714285714285
MNring,motorneuron,MN2,5,0.02403846153846154
MNring,motorneuron,Ser-tr1,5,0.05
MNring,motorneuron,MNladder,1,0.00675675675675675
MNring,motorneuron,MUSac-notA,50,0.5434782608695652
MNring,motorneuron,MUSac-notP,1,0.00649350649350649
MNring,motorneuron,MUSac-neuAV,9,0.23684210526315788
MNring,motorneuron,MUSac-neuPV,3,0.02884615384615384
MNring,motorneuron,MUSac-neuDy,2,0.6666666666666666
MNring,motorneuron,MUSobA-arc,1,0.0175438596491228
MNring,motorneuron,MUSobA-mpp,1,0.07692307692307693
MNring,motorneuron,MUSobA-lpp,6,0.42857142857142855
MNring,motorneuron,MUSobP-neuDlong,2,0.10526315789473684
MNring,motorneuron,MUSobP-neuDprox,1,0.14285714285714285
MNring,motorneuron,MUSobP-neuV,33,0.2894736842105263
MNring,motorneuron,MUSobP-notV,2,0.03125
MNring,motorneuron,MUStrans,61,0.5126050420168067
MNring,motorneuron,MUSlongD,185,0.4671717171717172
MNring,motorneuron,MUSlongV,96,0.2681564245810056
MNcrab,motorneuron,INrope,1,0.01204819277108433
MNcrab,motorneuron,Loop,1,0.00694444444444444
MNcrab,motorneuron,MNring,5,0.02994011976047904
MNcrab,motorneuron,MNhose,1,0.02325581395348837
MNcrab,motorneuron,MNwave,1,0.01923076923076923
MNcrab,motorneuron,MN2,1,0.0048076923076923
MNcrab,motorneuron,MNmouth,1,0.03125
MNcrab,motorneuron,MNsmile,1,0.0175438596491228
MNcrab,motorneuron,MUSac-notA,29,0.31521739130434784
MNcrab,motorneuron,MUSac-notP,18,0.11688311688311688
MNcrab,motorneuron,MUSac-notM,1,0.0196078431372549
MNcrab,motorneuron,MUSac-neuAV,19,0.5
MNcrab,motorneuron,MUSac-neuPV,32,0.3076923076923077
MNcrab,motorneuron,MUSac-neuDx,4,0.3636363636363637
MNcrab,motorneuron,MUSobA-re,3,0.03571428571428571
MNcrab,motorneuron,MUSobA-arc,1,0.0175438596491228
MNcrab,motorneuron,MUSobA-mpp,3,0.2307692307692308
MNcrab,motorneuron,MUSobA-lpp,1,0.07142857142857142
MNcrab,motorneuron,MUSobP-neuV,1,0.0087719298245614
MNcrab,motorneuron,MUSchae-notD,2,1
MNcrab,motorneuron,MUSchae-notAac,64,0.3333333333333333
MNcrab,motorneuron,MUSchae-notAre,1,0.14285714285714285
MNcrab,motorneuron,MUStrans,2,0.01680672268907563
MNcrab,motorneuron,MUSlongD,65,0.16414141414141414
MNcrab,motorneuron,MUSlongV,55,0.15363128491620112
MNhose,motorneuron,INsplitCRATO,1,0.01694915254237288
MNhose,motorneuron,MNspider-post,2,0.03508771929824561
MNhose,motorneuron,MNwave,1,0.01923076923076923
MNhose,motorneuron,MNacicX,5,0.13513513513513514
MNhose,motorneuron,MN3,1,0.00568181818181818
MNhose,motorneuron,MNob-ipsi,1,0.08333333333333333
MNhose,motorneuron,MNladder,1,0.00675675675675675
MNhose,motorneuron,MNantacic,1,0.08333333333333333
MNhose,motorneuron,pygidial-pigment-cell,1,0.04347826086956521
MNhose,motorneuron,MUSobA-re,12,0.14285714285714285
MNhose,motorneuron,MUSobA-arc,2,0.03508771929824561
MNhose,motorneuron,MUSobA-mpp,4,0.3076923076923077
MNhose,motorneuron,MUSobA-mlpp,5,1
MNhose,motorneuron,MUSobA-lpp,3,0.21428571428571427
MNhose,motorneuron,MUSobA-trans,11,0.8461538461538461
MNhose,motorneuron,MUSobP-neuV,20,0.17543859649122806
MNhose,motorneuron,MUSobP-notV,27,0.421875
MNhose,motorneuron,MUSobP-noty,13,0.48148148148148145
MNhose,motorneuron,MUStrans,29,0.24369747899159663
MNbow,motorneuron,chaeMech,2,0.01149425287356321
MNbow,motorneuron,ventralParaPB2,1,0.00925925925925925
MNbow,motorneuron,ventralParaPU1,1,0.02222222222222222
MNbow,motorneuron,ventralpostParaPUc2,1,0.07692307692307693
MNbow,motorneuron,INsplitPB,1,0.00258397932816537
MNbow,motorneuron,MNant,1,0.00507614213197969
MNbow,motorneuron,MNbiramous,12,0.12903225806451613
MNbow,motorneuron,MNcrab,1,0.00892857142857142
MNbow,motorneuron,MNpostv,1,0.125
MNbow,motorneuron,MNacic,1,0.07142857142857142
MNbow,motorneuron,MNpostacic,1,0.08333333333333333
MNbow,motorneuron,MUSac-notA,1,0.0108695652173913
MNbow,motorneuron,MUSac-notP,20,0.12987012987012986
MNbow,motorneuron,MUSac-notM,3,0.0588235294117647
MNbow,motorneuron,MUSobP-neuDdist,3,1
MNbow,motorneuron,MUSobP-neuV,1,0.0087719298245614
MNbow,motorneuron,MUSchae-notAac,8,0.04166666666666666
MNbow,motorneuron,MUSchae-neuVob,1,0.07692307692307693
MNbow,motorneuron,MUSchae-neuDac,7,0.09210526315789472
MNwave,motorneuron,MNcrab,2,0.01785714285714285
MNwave,motorneuron,MNwave,2,0.03846153846153846
MNwave,motorneuron,MNacicX,1,0.02702702702702703
MNwave,motorneuron,MNacic,2,0.14285714285714285
MNwave,motorneuron,MNchae,1,0.08333333333333333
MNwave,motorneuron,MUSac-notA,8,0.08695652173913043
MNwave,motorneuron,MUSac-notP,23,0.14935064935064934
MNwave,motorneuron,MUSac-notM,29,0.5686274509803921
MNwave,motorneuron,MUSobA-re,2,0.0238095238095238
MNwave,motorneuron,MUSchae-notAac,28,0.14583333333333334
MNwave,motorneuron,MUSchae-notAre,1,0.14285714285714285
MNacicX,motorneuron,MNspiderATO-ant,2,0.03703703703703703
MNacicX,motorneuron,MNspider-post,2,0.03508771929824561
MNacicX,motorneuron,MNwave,1,0.01923076923076923
MNacicX,motorneuron,MNpostv,5,0.625
MNacicX,motorneuron,MNacic,5,0.35714285714285715
MNacicX,motorneuron,paratroch,3,0.00354191263282172
MNacicX,motorneuron,CB-pigment,2,0.2
MNacicX,motorneuron,MUSac-neuPV,26,0.25
MNacicX,motorneuron,MUSchae-neuAVt,5,0.35714285714285715
MNacicX,motorneuron,MUSlongV,4,0.0111731843575419
cioMNcover,motorneuron,MS5,1,0.07142857142857142
cioMNcover,motorneuron,SNbicil,1,0.0625
cioMNcover,motorneuron,VentralpygCR2,2,0.02083333333333333
cioMNcover,motorneuron,INsplitCR,1,0.00227790432801822
cioMNcover,motorneuron,INbiaxLeg,1,0.02941176470588235
cioMNcover,motorneuron,MNcrab,1,0.00892857142857142
cioMNcover,motorneuron,cioMNcover,4,0.25
cioMNcover,motorneuron,MC3cover,2,0.01418439716312056
cioMNcover,motorneuron,prototroch,10,0.01222493887530562
cioMNcover,motorneuron,covercell,517,0.8003095975232198
cioMNcover,motorneuron,vacuolar-cell-head,1,0.1
MN3,motorneuron,pygPBunp,1,0.01428571428571428
MN3,motorneuron,pygCirrusPU,2,0.1176470588235294
MN3,motorneuron,INRGWa,1,0.00342465753424657
MN3,motorneuron,cMNdc,1,0.0217391304347826
MN3,motorneuron,INpreMN,1,0.025
MN3,motorneuron,INsn,2,0.01886792452830188
MN3,motorneuron,INrope,1,0.01204819277108433
MN3,motorneuron,INFVa-pyg,2,0.05263157894736842
MN3,motorneuron,INsplitCR,1,0.00227790432801822
MN3,motorneuron,INsplitCRATO,1,0.01694915254237288
MN3,motorneuron,INbiax,2,0.0588235294117647
MN3,motorneuron,INsplitPB,1,0.00258397932816537
MN3,motorneuron,INW,1,0.01075268817204301
MN3,motorneuron,INpro,3,0.02054794520547945
MN3,motorneuron,INUturn,1,0.0238095238095238
MN3,motorneuron,INcomm-Upstairs,1,0.01923076923076923
MN3,motorneuron,INsplitBronto,1,0.0125
MN3,motorneuron,INdecusshook,2,0.03076923076923077
MN3,motorneuron,INsplitVent,1,0.02941176470588235
MN3,motorneuron,INcomm-DownL,2,0.0588235294117647
MN3,motorneuron,INUturnMB,3,0.07142857142857142
MN3,motorneuron,Ser-h1,1,0.00526315789473684
MN3,motorneuron,MN3,19,0.10795454545454546
MN3,motorneuron,MN1,32,0.1032258064516129
MN3,motorneuron,MN2,15,0.07211538461538461
MN3,motorneuron,MNob-ipsi,2,0.16666666666666666
MN3,motorneuron,Ser-tr1,2,0.02
MN3,motorneuron,prototroch,88,0.10757946210268948
MN3,motorneuron,pygidial-pigment-cell,1,0.04347826086956521
MN1,motorneuron,INsn,2,0.01886792452830188
MN1,motorneuron,INsplitPB,2,0.00516795865633075
MN1,motorneuron,INpro,1,0.00684931506849315
MN1,motorneuron,INproT2,1,0.01724137931034482
MN1,motorneuron,MNspider-post,1,0.0175438596491228
MN1,motorneuron,Ser-tr1,1,0.01
MN1,motorneuron,MNpostacic,1,0.08333333333333333
MN1,motorneuron,paratroch,66,0.07792207792207792
MN1,motorneuron,MUSlongV,154,0.4301675977653631
MN2,motorneuron,MNring,2,0.01197604790419161
MN2,motorneuron,MNcrab,1,0.00892857142857142
MN2,motorneuron,Ser-tr1,1,0.01
MN2,motorneuron,MNsmile,1,0.0175438596491228
MN2,motorneuron,prototroch,35,0.04278728606356968
MN2,motorneuron,paratroch,76,0.089728453364817
MN2,motorneuron,MUSlongD,136,0.3434343434343434
MC3cover,motorneuron,ventralpostParaPUc2,1,0.07692307692307693
MC3cover,motorneuron,hPUc,2,0.10526315789473684
MC3cover,motorneuron,SNFVa,2,0.05128205128205128
MC3cover,motorneuron,INCM,1,0.00561797752808988
MC3cover,motorneuron,INsplitPB,1,0.00258397932816537
MC3cover,motorneuron,INasc-pyg,1,0.00602409638554216
MC3cover,motorneuron,paratroch,6,0.00708382526564344
MC3cover,motorneuron,covercell,59,0.0913312693498452
MC3cover,motorneuron,CB-pigment,5,0.5
MC3cover,motorneuron,pygidial-pigment-cell,1,0.04347826086956521
MC3cover,motorneuron,EC pigment 1342499,1,1
MNmouth,motorneuron,MNcrab,2,0.01785714285714285
MNmouth,motorneuron,MNsmile,1,0.0175438596491228
MNmouth,motorneuron,MUStrans,1,0.00840336134453781
MNmouth,motorneuron,MUSlongV,2,0.00558659217877095
MNob-ipsi,motorneuron,MNladder,1,0.00675675675675675
MNob-ipsi,motorneuron,MNantelope,1,1
MNob-ipsi,motorneuron,MUSobP-neuV,19,0.16666666666666666
MNob-ipsi,motorneuron,MUSobP-notV,13,0.203125
MNob-ipsi,motorneuron,MUSobP-noty,5,0.18518518518518515
MNpostv,motorneuron,MNbiramous,1,0.01075268817204301
MNpostv,motorneuron,MNring,1,0.0059880239520958
MNpostv,motorneuron,MNacicX,10,0.2702702702702703
MNpostv,motorneuron,MNarm,1,0.125
MNpostv,motorneuron,MUSac-neuPV,9,0.08653846153846154
MNpostv,motorneuron,MUSchae-neuAVt,1,0.07142857142857142
Ser-tr1,motorneuron,SNhorn,2,0.25
Ser-tr1,motorneuron,SNantlerPDF,1,0.16666666666666666
Ser-tr1,motorneuron,pygPBunp,1,0.01428571428571428
Ser-tr1,motorneuron,ventralParaPB2,1,0.00925925925925925
Ser-tr1,motorneuron,cMNPDF-vcl1,1,0.04347826086956521
Ser-tr1,motorneuron,cMNdc,3,0.06521739130434782
Ser-tr1,motorneuron,INCrossbow,1,0.01204819277108433
Ser-tr1,motorneuron,INsplitPB-RF/Ya,1,0.05
Ser-tr1,motorneuron,INsplitPB,1,0.00258397932816537
Ser-tr1,motorneuron,INbiaxH,1,0.01282051282051282
Ser-tr1,motorneuron,INdecusshook,2,0.03076923076923077
Ser-tr1,motorneuron,INcomm-Upcross,1,0.01666666666666666
Ser-tr1,motorneuron,INsplitVent,2,0.0588235294117647
Ser-tr1,motorneuron,INdescLuqinPDF,1,0.02127659574468085
Ser-tr1,motorneuron,INhorn,1,0.01818181818181818
Ser-tr1,motorneuron,INtorii,1,0.0303030303030303
Ser-tr1,motorneuron,INdecussM,1,0.04166666666666666
Ser-tr1,motorneuron,INiaStiff,1,0.05263157894736842
Ser-tr1,motorneuron,MNant,16,0.08121827411167512
Ser-tr1,motorneuron,MNspinning,1,0.00581395348837209
Ser-tr1,motorneuron,Loop,20,0.1388888888888889
Ser-tr1,motorneuron,MNring,6,0.03592814371257485
Ser-tr1,motorneuron,MNcrab,1,0.00892857142857142
Ser-tr1,motorneuron,MNbow,1,0.04
Ser-tr1,motorneuron,MN1,1,0.0032258064516129
Ser-tr1,motorneuron,MN2,2,0.00961538461538461
Ser-tr1,motorneuron,MNakro,2,0.18181818181818185
Ser-tr1,motorneuron,MNgland-head,2,0.04651162790697674
Ser-tr1,motorneuron,akrotroch,33,0.19760479041916168
Ser-tr1,motorneuron,prototroch,9,0.01100244498777506
Ser-tr1,motorneuron,metatroch,31,0.26956521739130435
Ser-tr1,motorneuron,paratroch,365,0.4309327036599764
Ser-tr1,motorneuron,ciliatedGland,2,0.04081632653061224
Ser-tr1,motorneuron,covercell,2,0.00309597523219814
Ser-tr1,motorneuron,MUSac-neuPD,1,0.14285714285714285
Ser-tr1,motorneuron,MUSlongD,4,0.0101010101010101
Ser-tr1,motorneuron,MUSlongV,1,0.00279329608938547
MNladder,motorneuron,INcomm-Upstairs,2,0.03846153846153846
MNladder,motorneuron,INleucoPU,1,0.01724137931034482
MNladder,motorneuron,INdecusshook,1,0.01538461538461538
MNladder,motorneuron,INpreLadder,3,0.14285714285714285
MNladder,motorneuron,MNcrab,1,0.00892857142857142
MNladder,motorneuron,MNsmile,1,0.0175438596491228
MNladder,motorneuron,MUSobA-re,1,0.0119047619047619
MNladder,motorneuron,MUSobA-arc,1,0.0175438596491228
MNladder,motorneuron,MUSobP-neuV,1,0.0087719298245614
MNladder,motorneuron,MUSobP-notV,4,0.0625
MNladder,motorneuron,MUStrans,4,0.03361344537815126
MNacic,motorneuron,chaeMech,1,0.0057471264367816
MNacic,motorneuron,INsplitPBant,1,0.01298701298701298
MNacic,motorneuron,MNbiramous,1,0.01075268817204301
MNacic,motorneuron,MNwave,3,0.05769230769230769
MNacic,motorneuron,MUSac-notP,47,0.3051948051948052
MNacic,motorneuron,MUSac-notM,7,0.13725490196078433
MNacic,motorneuron,MUSac-neuAV,1,0.02631578947368421
MNacic,motorneuron,MUSac-neuDach,3,0.07317073170731707
MNacic,motorneuron,MUSobA-re,7,0.08333333333333333
MNacic,motorneuron,MUSobA-mpp,1,0.07692307692307693
MNacic,motorneuron,MUSchae-notA,2,0.10526315789473684
MNacic,motorneuron,MUSchae-notAac,9,0.046875
MNarm,motorneuron,ventralParaPU1,1,0.02222222222222222
MNarm,motorneuron,ventralpostParaPUc2,1,0.07692307692307693
MNarm,motorneuron,MNchae,1,0.08333333333333333
MNarm,motorneuron,MUSac-neuAV,2,0.05263157894736842
MNarm,motorneuron,MUSac-neuPD,5,0.7142857142857143
MNarm,motorneuron,MUSac-neuDx,3,0.2727272727272727
MNarm,motorneuron,MUSac-neuDach,24,0.5853658536585366
MNarm,motorneuron,MUSobP-neuV,4,0.03508771929824561
MNarm,motorneuron,MUSchae-neuVob,1,0.07692307692307693
MNarm,motorneuron,MUSchae-neuDac,8,0.10526315789473684
MNarm,motorneuron,MUSchae-neuAVo,9,0.6923076923076923
MNantacic,motorneuron,ventralpostParaPUc2,1,0.07692307692307693
MNantacic,motorneuron,MNbow,1,0.04
MNantacic,motorneuron,MNwave,2,0.03846153846153846
MNantacic,motorneuron,MNantacic,3,0.25
MNantacic,motorneuron,MUSac-notA,3,0.03260869565217391
MNantacic,motorneuron,MUSac-notP,6,0.03896103896103896
MNantacic,motorneuron,MUSac-notM,7,0.13725490196078433
MNantacic,motorneuron,MUSac-neuPV,9,0.08653846153846154
MNantacic,motorneuron,MUSac-neuDach,9,0.2195121951219512
MNantacic,motorneuron,MUSobA-re,15,0.17857142857142858
MNantacic,motorneuron,MUSobA-arc,9,0.15789473684210523
MNantacic,motorneuron,MUSobA-mpp,1,0.07692307692307693
MNantacic,motorneuron,MUSobA-lpp,1,0.07142857142857142
MNantacic,motorneuron,MUSobP-noty,1,0.03703703703703703
MNantacic,motorneuron,MUSchae-notDob,2,0.2857142857142857
MNantacic,motorneuron,MUSchae-notA,8,0.42105263157894735
MNantacic,motorneuron,MUSchae-notAac,21,0.109375
MNantacic,motorneuron,MUSchae-notAre,1,0.14285714285714285
MNantacic,motorneuron,MUSlongV,2,0.00558659217877095
MNpostacic,motorneuron,chaeMech,1,0.0057471264367816
MNpostacic,motorneuron,ventralParaPB2,1,0.00925925925925925
MNpostacic,motorneuron,MNspinning,2,0.01162790697674418
MNpostacic,motorneuron,MNspiderATO-ant,1,0.01851851851851851
MNpostacic,motorneuron,MNspider-post,1,0.0175438596491228
MNpostacic,motorneuron,MNbiramous,2,0.02150537634408602
MNpostacic,motorneuron,MNbow,1,0.04
MNpostacic,motorneuron,MNwave,1,0.01923076923076923
MNpostacic,motorneuron,MNacicX,1,0.02702702702702703
MNpostacic,motorneuron,MNantacic,1,0.08333333333333333
MNpostacic,motorneuron,MNpostacic,2,0.16666666666666666
MNpostacic,motorneuron,MUSac-notA,1,0.0108695652173913
MNpostacic,motorneuron,MUSac-notP,1,0.00649350649350649
MNpostacic,motorneuron,MUSac-neuPD,1,0.14285714285714285
MNpostacic,motorneuron,MUSac-neuPV,1,0.00961538461538461
MNpostacic,motorneuron,MUSac-neure,1,1
MNpostacic,motorneuron,MUSobP-notD,16,0.64
MNpostacic,motorneuron,MUSobP-neuDlong,6,0.3157894736842105
MNpostacic,motorneuron,MUSobP-neuDprox,1,0.14285714285714285
MNpostacic,motorneuron,MUSobP-neuV,2,0.0175438596491228
MNpostacic,motorneuron,MUSobP-notV,1,0.015625
MNpostacic,motorneuron,MUSobP-noty,2,0.07407407407407407
MNpostacic,motorneuron,MUSchae-notDob,3,0.42857142857142855
MNpostacic,motorneuron,MUSchae-notDn,8,1
MNpostacic,motorneuron,MUSchae-notAre,1,0.14285714285714285
MNpostacic,motorneuron,MUSchae-neuAVt,2,0.14285714285714285
MNpostacic,motorneuron,MUSlongV,3,0.00837988826815642
MNakro,motorneuron,hPU2l-asymPDF,1,0.3333333333333333
MNakro,motorneuron,SNstiff,1,0.06666666666666667
MNakro,motorneuron,IN1,1,0.00241545893719806
MNakro,motorneuron,INrope,1,0.01204819277108433
MNakro,motorneuron,INpro,1,0.00684931506849315
MNakro,motorneuron,INbigloop,1,0.05555555555555555
MNakro,motorneuron,INdecussfoot,1,0.01492537313432835
MNakro,motorneuron,MNant,7,0.03553299492385787
MNakro,motorneuron,Loop,2,0.01388888888888888
MNakro,motorneuron,MNmouth,1,0.03125
MNakro,motorneuron,Ser-tr1,3,0.03
